id,uri,prefLabel,definition
SDN:L22::TOOL1839,http://vocab.nerc.ac.uk/collection/L22/current/TOOL1839/,Onset HOBO Pendant UA-001-08 temperature logger,"An in-situ instrument for wet or underwater applications. It supports soil temperature, temperature and water temperature. A one-channel logger with 10-bit resolution that records up to approximately 6,500 measurements with 8K bytes memory. It has a polypropylene housing case. Uses an optical USB to transmit data. A solar radiation shield is used for measurement in sunlight. Measurement range: -20 deg C to 70 deg C. Accuracy: +/- 0.53 deg C from 0 deg C to 50 deg C. Water depth rating: 30 m."
SDN:L22::TOOL1877,http://vocab.nerc.ac.uk/collection/L22/current/TOOL1877/,Furuno CH12 sector scan sonar system series,"Furuno CH12 sector scan sonar systems (CH12-60, CH12-88, and CH12-150) are designed for the detection of fish schools both vertically and horizontally. Depending on the version, the transceiver emits at a frequency of 60, 88, or 150 kHz. The returning echoes are represented on a 12-inch colour cathode-ray tube (CRT) display. Detection ranges are 800, 1200, and 1400 m for the 150 kHz, 88 kHz, and 60 kHz instruments, respectively. This product was discontinued in 1992."
SDN:L22::TOOL0267,http://vocab.nerc.ac.uk/collection/L22/current/TOOL0267/,Star-Oddi Starmon mini temperature recorder,An underwater temperature recorder in either a plastic (400m) or titanium (11000m) casing.  Temperature average resolution is 0.013C and accuracy is +-0.05C over a range -2C to 40C: clock accuray better than 1 minute per month. Temperature equilibration: 63% 18 seconds (plastic case) or 6 seconds (titanium case); 100% 3 minutes (plastic case) or 1 minute (titanium case).
SDN:L22::TOOL0890,http://vocab.nerc.ac.uk/collection/L22/current/TOOL0890/,Knudsen Chirp 3260,"The Knudsen Chirp 3260 is a deep water system capable of reaching depths up to 10,000m plus. This instrument is available in a 2 or 4 channel configuration with frequencies ranging from 3.5kHz to 210kHz. The Chirp 3260 is designed for full ocean depth requirements where high power output is required"
SDN:L22::TOOL1408,http://vocab.nerc.ac.uk/collection/L22/current/TOOL1408/,BioSonics DT-X digital echosounder,"A digital echosounder designed for underwater acoustic assessment and monitoring of physical and biological features. The instrument may be used in either marine or freshwater environments, for mobile or autonomous fixed location surveys. The BioSonics DT-X echosounder consists of a surface unit with LINUX-based embedded processor, a digital transducer with cable, a Global Positioning System (GPS) receiver, and a notebook computer for communication, real-time display and data storage. The instrument can operate single-beam or split-beam transducers, allowing for the network of up to four separate transducers at four different frequencies. Operating frequencies include 38 kHz, 70 kHz, 120 kHz, 200 kHz, 420 kHz and 1000 kHz. Standard DT-X transducers may be deployed at a maximum of 100 m depth; the recommended maximum range depends on the transducer configuration: 995 m (single-beam), 497 m (dual-beam) or 248 m (split-beam)."
SDN:L22::TOOL0319,http://vocab.nerc.ac.uk/collection/L22/current/TOOL0319/,Kongsberg Simrad EA600 echosounder,The EA600 single beam echosounder operates up to four high power transceivers simultaneously. Available frequencies span from 12 to 710 kHz with a variable power output of up to 2 kW and a 160 dB dynamic range. The EA600 replaced the EA500 in 2000.
SDN:L22::TOOL0889,http://vocab.nerc.ac.uk/collection/L22/current/TOOL0889/,Knudsen 320M marine echosounder,"The Knudsen 320M is an echosounder designed for water depths between 10 and 5000 m.  Using either the high (250kHz) or low (3.5kHz) frequency channels, or both simultaneously, the 320M produces a high resolution record depicting bottom profiles and sediment layers with 32 shades of grey"
SDN:L22::TOOL0130,http://vocab.nerc.ac.uk/collection/L22/current/TOOL0130/,Kongsberg Simrad EA500 singlebeam echosounder,"A single-beam, single-frequency (12 kHz) deep water echosounder, with a maximum power of 2 kW, 160 dB dynamic range and Transducer 12-16-60 (16 degree circular, 60 degree passive beams). It was introduced in June 1989 and replaced by the EA 600 in 2000."
SDN:L22::TOOL1364,http://vocab.nerc.ac.uk/collection/L22/current/TOOL1364/,Imagenex 881A Digital Multi-Frequency (imaging) singlebeam echosounder,"A programmable multi-frequency digital scanning imaging single-beam echosounder. It is used for a variety of applications including surveying, dive support, search and recovery, underwater inspection and archaeology, and scientific research. It can be mounted on small vessels or on ROV, AUV and UUVs. Imaging sonar is primarily used for visual interpretation and uses a fan-shaped acoustic beam to scan a specified area or target. The 881A Imaging has default operating frequencies of 310 kHz, 675 kHz or 1MHz, but other frequencies are tunable from 280 kHz to 1.1 MHz in 5 kHz steps via programmable software configurations. The beam width varies from 2.4 to 1.4 degrees depending on the frequency specified. The aluminium-housed instrument can operate up to 1000 m depth; a titanium-housed version is also available which operates up to 3000 m depth. At a range of 1 m to 4 m, it has a resolution of 2mm. At a range of 5 m or greater, it has a resolution of 10 mm. The minimum detectable range is 150 mm."
SDN:L22::TOOL0951,http://vocab.nerc.ac.uk/collection/L22/current/TOOL0951/,Kongsberg Mesotech 808 300 Khz echosounder,A high frequency (300 kHz) echosounder (also known as altimeter) primarily used to determine the height of an object above the seafloor. It was designed to operate in stand-alone mode often on underwater vehicles and has an approximate range of 200 m. This model has been discontinued.
SDN:L22::TOOL0814,http://vocab.nerc.ac.uk/collection/L22/current/TOOL0814/,Simrad EA501P echosounder,"A single-beam, single-frequency, portable echosounder for bottom detection. It is housed in an aluminium casing and can be fitted with one of several transducer at differing frequencies (38, 49, 120, 200 and 710 kHz). Maximum depth detection is 1900 m in sewater and 3000 m in freshwater."
SDN:L22::TOOL1543,http://vocab.nerc.ac.uk/collection/L22/current/TOOL1543/,Blue Robotics Ping sonar altimeter and echosounder,"A single-beam echosounder designed for underwater distance measurement applications. These include altimetry when mounted on an ROV or AUV, for bathymetry work when mounted on a USV, or as an obstacle avoidance sonar. It uses a piezoelectric transducer to send an ultrasonic acoustic pulse into the water, and then detects returning echoes. The Ping is able to determine the distance to the strongest echo, which is usually the ocean floor or a large object. It can also provide the full echo response (echo strength versus time). The Ping is housed in a hard-anodized aluminium enclosure. It has four threaded mounting holes and is supplied with a mounting bracket and hardware for specific use on the Blue Robotics BlueROV2 remotely operated vehicle (ROV). The Ping connects to the open source user interface Ping-Viewer for control and data display. The Ping uses a 115 kHz transducer frequency and has a measurement range of 0.5 to 30 metres. It has a beamwidth of 30 degrees and is depth-rated to 300 metres. It can operate in temperatures from 0 to 30 degC."
SDN:L22::TOOL1556,http://vocab.nerc.ac.uk/collection/L22/current/TOOL1556/,Wärtsilä ELAC LAZ 5100 singlebeam echosounder,"A single-beam navigational echosounder used to measure seafloor depth. It is available as a single or dual frequency unit. It interfaces with the ship's navigational system and stores 24 hours of data for depth, position, date and time. It is compatible with a wide variety of transducers and comes with a 10.4 inch TFT display. The unit was retired in 2019 and succeeded by the ELAC LAZ 5200. It operates within the following frequency ranges: 24 / 28 / 30 / 33 / 38 / 50 / 100 / 200 kHz, and within the following scale ranges: 0-10 / 20 / 50 / 200 / 500 or 2000 m."
SDN:L22::TOOL0770,http://vocab.nerc.ac.uk/collection/L22/current/TOOL0770/,Raytheon RD500 singlebeam echosounder,"The Raytheon RD500 echosounder records and prints depth in six ranges from zero to 10, 25, 50, 100, 500, and 1,000 feet, meters, or fathoms. Accuracy is 0.2 m in the 0-100m ranges, and the greater of 1m or 2 percent of the deeper ranges. Digital display of depth is provided by three-digit LCD on the front control panel. An audible depth alarm indicator is presettable from one to 999 feet, meters, or fathoms, to warn of shallow conditions.The device has a 80-kHz transducer but is also available without one, for use on ships equipped with Raytheon's DSL-250 MKII and DSL- 450 MKII Doppler Speed Logs"
SDN:L22::TOOL0891,http://vocab.nerc.ac.uk/collection/L22/current/TOOL0891/,Knudsen 320BP echosounder,The Knudsen 320B/P Echosounder Transducer is intended for deepwater profiling. This device operates in the 3.5 to 250kHz frequency range.
SDN:L22::TOOL0965,http://vocab.nerc.ac.uk/collection/L22/current/TOOL0965/,Kongsberg Simrad EA640 echosounder,A single beam echosounder system for determining sea floor depth. It comprises a standard EA600 single beam echosounder fitted with an additional 10 kHz transducer. The standard EA600 operates up to four high power transceivers simultaneously. Available EA600 standard frequencies span from 12 to 710 kHz with a variable power output of up to 2 kW and a 160 dB dynamic range.
